"ID","O_C_ratio","H_C_ratio","N_C_ratio","KMD","M_kmd_z","Neutral_Mass","DBE"
20472,0.571428571,1.071428571,0,0.541,0.067625,622.1533438,14
22819,0.517241379,1.172413793,0,0.505,0.063125,622.1896223,13
22820,0.466666667,1.266666667,0,0.469,0.058625,622.2259423,12
21268,0.419354839,1.35483871,0,0.432,0.054,622.2623841,11
20473,0.375,1.4375,0,0.396,0.0495,622.2988705,10
17634,0.333333333,1.515151515,0,0.36,0.045,622.3353054,9
18989,0.62962963,1.037037037,0,0.564,0.094,624.1324357,14
20478,0.571428571,1.142857143,0,0.528,0.088,624.1688684,13
21271,0.517241379,1.24137931,0,0.492,0.082,624.2052939,12
22821,0.466666667,1.333333333,0,0.455,0.075833333,624.2417603,11
21272,0.419354839,1.419354839,0,0.419,0.069833333,624.2782757,10
2200,0.285714286,1.257142857,0,0.404,0.067333333,624.293146,14
20479,0.375,1.5,0,0.382,0.063666667,624.3147623,9
9331,0.333333333,1.575757576,0,0.346,0.057666667,624.351462,8
20484,0.62962963,1.111111111,0,0.551,0.13775,626.1485478,13
20485,0.571428571,1.214285714,0,0.514,0.1285,626.1848836,12
22822,0.517241379,1.310344828,0,0.478,0.1195,626.2212508,11
6368,0.363636364,1.151515152,0,0.463,0.11575,626.2361523,15
20486,0.466666667,1.4,0,0.442,0.1105,626.2576763,10
11879,0.323529412,1.235294118,0,0.427,0.10675,626.272761,14
20487,0.419354839,1.483870968,0,0.405,0.10125,626.2940585,9
4776,0.285714286,1.314285714,0,0.39,0.0975,626.3092966,13
16895,0.375,1.5625,0,0.369,0.09225,626.3303705,8
18359,0.692307692,1.076923077,0,0.574,0.287,628.1276388,13
20490,0.62962963,1.185185185,0,0.537,0.2685,628.1640387,12
20491,0.571428571,1.285714286,0,0.501,0.2505,628.2003474,11
6833,0.40625,1.125,0,0.486,0.243,628.2154684,15
20492,0.517241379,1.379310345,0,0.465,0.2325,628.236688,10
19229,0.363636364,1.212121212,0,0.45,0.225,628.2518711,14
20493,0.466666667,1.466666667,0,0.428,0.214,628.2730588,9
20494,0.323529412,1.294117647,0,0.413,0.2065,628.2882162,13
19230,0.419354839,1.548387097,0,0.392,0.196,628.3094199,8
6213,0.285714286,1.371428571,0,0.377,0.1885,628.3246213,12
17193,0.76,1.04,0,0.597,0.042642857,630.1066531,13
19231,0.692307692,1.153846154,0,0.56,0.04,630.1433355,12
20497,0.62962963,1.259259259,0,0.524,0.037428571,630.1796484,11
12124,0.451612903,1.096774194,0,0.509,0.036357143,630.1947809,15
20498,0.571428571,1.357142857,0,0.488,0.034857143,630.2159386,10
20499,0.40625,1.1875,0,0.473,0.033785714,630.2311255,14
20500,0.517241379,1.448275862,0,0.451,0.032214286,630.2522986,9
20501,0.363636364,1.272727273,0,0.436,0.031142857,630.2674439,13
20503,0.323529412,1.352941176,0,0.4,0.028571429,630.3037939,12
13002,0.419354839,1.612903226,0,0.379,0.027071429,630.3250582,7
5754,0.285714286,1.428571429,0,0.364,0.026,630.3402162,11
10240,0.76,1.12,0,0.583,0.048583333,632.122477,12
11283,0.551724138,0.965517241,0,0.568,0.047333333,632.1375069,16
18797,0.692307692,1.230769231,0,0.547,0.045583333,632.1587073,11
18992,0.5,1.066666667,0,0.532,0.044333333,632.1738467,15
20506,0.62962963,1.333333333,0,0.511,0.042583333,632.1950569,10
20507,0.451612903,1.161290323,0,0.496,0.041333333,632.2101917,14
21276,0.571428571,1.428571429,0,0.475,0.039583333,632.2314502,9
20508,0.40625,1.25,0,0.459,0.03825,632.2465488,13
20509,0.517241379,1.517241379,0,0.438,0.0365,632.2679338,8
20510,0.363636364,1.333333333,0,0.423,0.03525,632.2829532,12
13293,0.466666667,1.6,0,0.402,0.0335,632.3044439,7
10066,0.285714286,1.485714286,0,0.35,0.029166667,632.3558835,10
11088,0.607142857,0.928571429,0,0.591,0.0591,634.1169299,16
20514,0.551724138,1.034482759,0,0.555,0.0555,634.153289,15
18447,0.692307692,1.307692308,0,0.533,0.0533,634.1748136,10
20515,0.5,1.133333333,0,0.519,0.0519,634.1896172,14
18798,0.62962963,1.407407407,0,0.497,0.0497,634.2111786,9
21278,0.451612903,1.225806452,0,0.482,0.0482,634.2259561,13
17833,0.571428571,1.5,0,0.461,0.0461,634.2476495,8
22823,0.40625,1.3125,0,0.446,0.0446,634.2623357,12
16069,0.517241379,1.586206897,0,0.424,0.0424,634.2839591,7
20516,0.363636364,1.393939394,0,0.409,0.0409,634.2987646,11
18282,0.323529412,1.470588235,0,0.373,0.0373,634.3351787,10
18334,0.607142857,1,0,0.578,0.07225,636.1324039,15
20521,0.551724138,1.103448276,0,0.542,0.06775,636.1687177,14
22824,0.5,1.2,0,0.505,0.063125,636.2050362,13
10241,0.62962963,1.481481481,0,0.483,0.060375,636.227124,8
21280,0.451612903,1.290322581,0,0.469,0.058625,636.24142,12
13003,0.571428571,1.571428571,0,0.447,0.055875,636.2634893,7
22825,0.40625,1.375,0,0.433,0.054125,636.2778619,11
20522,0.363636364,1.454545455,0,0.396,0.0495,636.3143396,10
10852,0.323529412,1.529411765,0,0.36,0.045,636.3508829,9
13682,0.666666667,0.962962963,0,0.601,0.100166667,638.1119633,15
20526,0.607142857,1.071428571,0,0.564,0.094,638.1482382,14
20527,0.551724138,1.172413793,0,0.528,0.088,638.1845463,13
20528,0.5,1.266666667,0,0.492,0.082,638.2208749,12
20529,0.451612903,1.35483871,0,0.455,0.075833333,638.257271,11
20530,0.40625,1.4375,0,0.419,0.069833333,638.2937178,10
18583,0.363636364,1.515151515,0,0.383,0.063833333,638.3301743,9
18131,0.666666667,1.037037037,0,0.587,0.14675,640.1274914,14
20534,0.607142857,1.142857143,0,0.551,0.13775,640.1637632,13
21284,0.551724138,1.24137931,0,0.515,0.12875,640.2000478,12
22826,0.5,1.333333333,0,0.479,0.11975,640.2363676,11
21285,0.451612903,1.419354839,0,0.442,0.1105,640.2727739,10
11736,0.314285714,1.257142857,0,0.427,0.10675,640.2878431,14
20535,0.40625,1.5,0,0.406,0.1015,640.3091759,9
10068,0.363636364,1.575757576,0,0.369,0.09225,640.3455448,8
20539,0.666666667,1.111111111,0,0.574,0.287,642.1433157,13
20540,0.607142857,1.214285714,0,0.537,0.2685,642.1796263,12
21286,0.551724138,1.310344828,0,0.501,0.2505,642.2159307,11
12109,0.393939394,1.151515152,0,0.486,0.243,642.2310953,15
20541,0.5,1.4,0,0.465,0.2325,642.2522847,10
15425,0.352941176,1.235294118,0,0.45,0.225,642.2674646,14
20542,0.451612903,1.483870968,0,0.429,0.2145,642.2886813,9
15202,0.314285714,1.314285714,0,0.413,0.2065,642.3038043,13
17053,0.40625,1.5625,0,0.392,0.196,642.3249662,8
20545,0.666666667,1.185185185,0,0.56,0.04,644.1589833,12
5449,0.483870968,1.032258065,0,0.545,0.038928571,644.1741032,16
20546,0.607142857,1.285714286,0,0.524,0.037428571,644.1953446,11
15426,0.4375,1.125,0,0.509,0.036357143,644.2104854,15
20547,0.551724138,1.379310345,0,0.488,0.034857143,644.2316604,10
20548,0.393939394,1.212121212,0,0.473,0.033785714,644.2468282,14
20550,0.352941176,1.294117647,0,0.436,0.031142857,644.2831502,13
18011,0.451612903,1.548387097,0,0.415,0.029642857,644.3043896,8
19236,0.314285714,1.371428571,0,0.4,0.028571429,644.3194727,12
9699,0.40625,1.625,0,0.379,0.027071429,644.3404077,7
17693,0.730769231,1.153846154,0,0.584,0.048666667,646.1378044,12
13995,0.533333333,1,0,0.568,0.047333333,646.1533395,16
18995,0.666666667,1.259259259,0,0.547,0.045583333,646.1747323,11
20552,0.483870968,1.096774194,0,0.532,0.044333333,646.1898164,15
20553,0.607142857,1.357142857,0,0.51,0.0425,646.2111068,10
20554,0.4375,1.1875,0,0.495,0.04125,646.2262387,14
20555,0.551724138,1.448275862,0,0.474,0.0395,646.2475669,9
20556,0.393939394,1.272727273,0,0.459,0.03825,646.2626439,13
17657,0.5,1.533333333,0,0.438,0.0365,646.2841314,8
20557,0.352941176,1.352941176,0,0.423,0.03525,646.2990113,12
13125,0.451612903,1.612903226,0,0.402,0.0335,646.3201815,7
20559,0.533333333,1.066666667,0,0.555,0.0555,648.1690685,15
20560,0.483870968,1.161290323,0,0.518,0.0518,648.2055053,14
18690,0.607142857,1.428571429,0,0.497,0.0497,648.2270845,9
20561,0.4375,1.25,0,0.482,0.0482,648.2419262,13
20562,0.393939394,1.333333333,0,0.446,0.0446,648.2783373,12
20563,0.352941176,1.411764706,0,0.409,0.0409,648.3147258,11
18998,0.586206897,1.034482759,0,0.578,0.07225,650.1480449,15
20567,0.533333333,1.133333333,0,0.542,0.06775,650.1844094,14
21289,0.483870968,1.225806452,0,0.505,0.063125,650.220801,13
12932,0.607142857,1.5,0,0.483,0.060375,650.2426948,8
20568,0.4375,1.3125,0,0.469,0.058625,650.2572406,12
10070,0.551724138,1.586206897,0,0.447,0.055875,650.2789623,7
20569,0.393939394,1.393939394,0,0.432,0.054,650.2937076,11
20570,0.352941176,1.470588235,0,0.396,0.0495,650.3301965,10
9701,0.314285714,1.542857143,0,0.36,0.045,650.3664093,9
17694,0.642857143,1,0,0.6,0.1,652.1277772,15
20575,0.586206897,1.103448276,0,0.564,0.094,652.1640603,14
20576,0.533333333,1.2,0,0.528,0.088,652.2003848,13
20577,0.483870968,1.290322581,0,0.492,0.082,652.2367092,12
20578,0.4375,1.375,0,0.455,0.075833333,652.2730586,11
20579,0.393939394,1.454545455,0,0.419,0.069833333,652.3094304,10
17527,0.352941176,1.529411765,0,0.383,0.063833333,652.3457771,9
19242,0.642857143,1.071428571,0,0.587,0.14675,654.1434117,14
20582,0.586206897,1.172413793,0,0.551,0.13775,654.1797927,13
20583,0.533333333,1.266666667,0,0.514,0.1285,654.2161745,12
4541,0.382352941,1.117647059,0,0.499,0.12475,654.2310522,16
20584,0.483870968,1.35483871,0,0.478,0.1195,654.2525452,11
11793,0.342857143,1.2,0,0.463,0.11575,654.2676447,15
20585,0.4375,1.4375,0,0.442,0.1105,654.2889143,10
11496,0.305555556,1.277777778,0,0.427,0.10675,654.3039892,14
20586,0.393939394,1.515151515,0,0.405,0.10125,654.325258,9
20590,0.642857143,1.142857143,0,0.574,0.287,656.1586871,13
20591,0.586206897,1.24137931,0,0.538,0.269,656.195116,12
6214,0.424242424,1.090909091,0,0.522,0.261,656.2102482,16
20592,0.533333333,1.333333333,0,0.501,0.2505,656.2315605,11
12128,0.382352941,1.176470588,0,0.486,0.243,656.2467912,15
20593,0.483870968,1.419354839,0,0.465,0.2325,656.2680476,10
20594,0.342857143,1.257142857,0,0.45,0.225,656.2832645,14
20595,0.4375,1.5,0,0.428,0.214,656.3045214,9
18173,0.305555556,1.333333333,0,0.413,0.2065,656.3197022,13
16204,0.393939394,1.575757576,0,0.392,0.196,656.3410443,8
14196,0.703703704,1.111111111,0,0.597,0.042642857,658.1383322,13
19243,0.642857143,1.214285714,0,0.56,0.04,658.1746609,12
20599,0.586206897,1.310344828,0,0.524,0.037428571,658.2110159,11
15427,0.424242424,1.151515152,0,0.509,0.036357143,658.2261965,15
20600,0.533333333,1.4,0,0.488,0.034857143,658.2473638,10
20601,0.382352941,1.235294118,0,0.472,0.033714286,658.2625338,14
20602,0.483870968,1.483870968,0,0.451,0.032214286,658.2837424,9
20603,0.342857143,1.314285714,0,0.436,0.031142857,658.2988757,13
14765,0.305555556,1.388888889,0,0.4,0.028571429,658.3351621,12
9937,0.566666667,0.933333333,0,0.605,0.050416667,660.132456,17
17885,0.703703704,1.185185185,0,0.583,0.048583333,660.1537781,12
14496,0.516129032,1.032258065,0,0.568,0.047333333,660.169074,16
20604,0.642857143,1.285714286,0,0.547,0.045583333,660.1903469,11
20605,0.46875,1.125,0,0.532,0.044333333,660.20549,15
20606,0.586206897,1.379310345,0,0.51,0.0425,660.2267661,10
20607,0.424242424,1.212121212,0,0.495,0.04125,660.2419155,14
20608,0.533333333,1.466666667,0,0.474,0.0395,660.2632817,9
20609,0.382352941,1.294117647,0,0.459,0.03825,660.278344,13
16817,0.483870968,1.548387097,0,0.438,0.0365,660.2997597,8
20610,0.342857143,1.371428571,0,0.423,0.03525,660.3147469,12
14278,0.305555556,1.444444444,0,0.386,0.032166667,660.3511363,11
17955,0.566666667,1,0,0.591,0.0591,662.1481417,16
17449,0.703703704,1.259259259,0,0.57,0.057,662.1697655,11
20612,0.516129032,1.096774194,0,0.555,0.0555,662.1846051,15
18584,0.642857143,1.357142857,0,0.533,0.0533,662.2061155,10
20613,0.46875,1.1875,0,0.518,0.0518,662.2209774,14
17886,0.586206897,1.448275862,0,0.497,0.0497,662.2425468,9
20614,0.424242424,1.272727273,0,0.482,0.0482,662.2573515,13
16616,0.533333333,1.533333333,0,0.46,0.046,662.2790335,8
20615,0.382352941,1.352941176,0,0.446,0.0446,662.2937519,12
12854,0.483870968,1.612903226,0,0.424,0.0424,662.3153131,7
20616,0.342857143,1.428571429,0,0.409,0.0409,662.3301478,11
5321,0.620689655,0.965517241,0,0.614,0.07675,664.1277817,16
20619,0.566666667,1.066666667,0,0.577,0.072125,664.1641565,15
20620,0.516129032,1.161290323,0,0.541,0.067625,664.2005772,14
20621,0.46875,1.25,0,0.505,0.063125,664.2369881,13
21297,0.424242424,1.333333333,0,0.468,0.0585,664.2733689,12
20622,0.382352941,1.411764706,0,0.432,0.054,664.3097536,11
18535,0.342857143,1.485714286,0,0.396,0.0495,664.3461083,10
20627,0.566666667,1.133333333,0,0.564,0.094,666.1794472,14
21298,0.516129032,1.225806452,0,0.528,0.088,666.2158036,13
20629,0.424242424,1.393939394,0,0.455,0.075833333,666.2885704,11
20630,0.382352941,1.470588235,0,0.419,0.069833333,666.325004,10
16544,0.342857143,1.542857143,0,0.383,0.063833333,666.3613579,9
10246,0.678571429,1,0,0.624,0.156,668.122424,15
19247,0.620689655,1.103448276,0,0.587,0.14675,668.1590356,14
20633,0.566666667,1.2,0,0.551,0.13775,668.1954744,13
20634,0.516129032,1.290322581,0,0.514,0.1285,668.2319004,12
5356,0.371428571,1.142857143,0,0.499,0.12475,668.2471263,16
20635,0.46875,1.375,0,0.478,0.1195,668.2683195,11
6557,0.333333333,1.222222222,0,0.463,0.11575,668.2834259,15
20636,0.424242424,1.454545455,0,0.442,0.1105,668.3047332,10
5634,0.297297297,1.297297297,0,0.426,0.1065,668.3198926,14
17929,0.382352941,1.529411765,0,0.405,0.10125,668.3410833,9
17572,0.678571429,1.071428571,0,0.61,0.305,670.1383979,14
19248,0.620689655,1.172413793,0,0.574,0.287,670.1746725,13
20639,0.566666667,1.266666667,0,0.537,0.2685,670.2110186,12
11880,0.411764706,1.117647059,0,0.522,0.261,670.2261818,16
20640,0.516129032,1.35483871,0,0.501,0.2505,670.2473736,11
15428,0.371428571,1.2,0,0.486,0.243,670.2625599,15
20641,0.46875,1.4375,0,0.465,0.2325,670.28373,10
15386,0.333333333,1.277777778,0,0.45,0.225,670.2988634,14
18803,0.424242424,1.515151515,0,0.428,0.214,670.3201334,9
11611,0.297297297,1.351351351,0,0.413,0.2065,670.3352448,13
18149,0.678571429,1.142857143,0,0.597,0.042642857,672.1537266,13
4324,0.5,1,0,0.582,0.041571429,672.168716,17
20642,0.620689655,1.24137931,0,0.56,0.04,672.1901832,12
14857,0.454545455,1.090909091,0,0.545,0.038928571,672.2053546,16
20643,0.566666667,1.333333333,0,0.524,0.037428571,672.2266335,11
20645,0.516129032,1.419354839,0,0.488,0.034857143,672.2631096,10
20646,0.371428571,1.257142857,0,0.472,0.033714286,672.2783194,14
19252,0.46875,1.5,0,0.451,0.032214286,672.2996111,9
20647,0.333333333,1.333333333,0,0.436,0.031142857,672.3147233,13
15956,0.424242424,1.575757576,0,0.415,0.029642857,672.3360803,8
14036,0.297297297,1.405405405,0,0.4,0.028571429,672.3511016,12
10488,0.548387097,0.967741935,0,0.604,0.050333333,674.1484553,17
18221,0.678571429,1.214285714,0,0.583,0.048583333,674.1698094,12
14903,0.5,1.0625,0,0.568,0.047333333,674.1849001,16
19253,0.620689655,1.310344828,0,0.547,0.045583333,674.2062474,11
20648,0.454545455,1.151515152,0,0.532,0.044333333,674.2213317,15
20649,0.566666667,1.4,0,0.51,0.0425,674.242627,10
20650,0.411764706,1.235294118,0,0.495,0.04125,674.2577378,14
18362,0.516129032,1.483870968,0,0.474,0.0395,674.2791266,9
20651,0.371428571,1.314285714,0,0.459,0.03825,674.2941056,13
16132,0.46875,1.5625,0,0.437,0.036416667,674.3155007,8
20652,0.333333333,1.388888889,0,0.423,0.03525,674.3304416,12
10908,0.297297297,1.459459459,0,0.386,0.032166667,674.3667157,11
8545,0.6,0.933333333,0,0.627,0.0627,676.1275635,17
14724,0.548387097,1.032258065,0,0.591,0.0591,676.163917,16
17649,0.678571429,1.285714286,0,0.569,0.0569,676.185586,11
20653,0.5,1.125,0,0.555,0.0555,676.2003494,15
18303,0.620689655,1.379310345,0,0.533,0.0533,676.2218892,10
20654,0.454545455,1.212121212,0,0.518,0.0518,676.2367288,14
20655,0.411764706,1.294117647,0,0.482,0.0482,676.2731086,13
13126,0.516129032,1.548387097,0,0.46,0.046,676.2946778,8
20656,0.371428571,1.371428571,0,0.446,0.0446,676.3094999,12
2218,0.46875,1.625,0,0.424,0.0424,676.330986,7
18585,0.333333333,1.444444444,0,0.409,0.0409,676.345901,11
13850,0.6,1,0,0.614,0.07675,678.142929,16
20659,0.548387097,1.096774194,0,0.578,0.07225,678.1796019,15
20660,0.5,1.1875,0,0.541,0.067625,678.2160621,14
2224,0.620689655,1.448275862,0,0.52,0.065,678.2377435,9
20661,0.454545455,1.272727273,0,0.505,0.063125,678.2525109,13
20662,0.411764706,1.352941176,0,0.468,0.0585,678.2889453,12
20663,0.371428571,1.428571429,0,0.432,0.054,678.3253637,11
18804,0.6,1.066666667,0,0.6,0.1,680.1591201,15
20666,0.548387097,1.161290323,0,0.564,0.094,680.1955409,14
20667,0.5,1.25,0,0.528,0.088,680.2319538,13
20668,0.454545455,1.333333333,0,0.491,0.081833333,680.2683381,12
20669,0.411764706,1.411764706,0,0.455,0.075833333,680.3047062,11
20670,0.371428571,1.485714286,0,0.419,0.069833333,680.341083,10
2227,0.333333333,1.555555556,0,0.382,0.063666667,680.377336,9
13768,0.655172414,1.034482759,0,0.623,0.15575,682.1384167,15
20674,0.6,1.133333333,0,0.587,0.14675,682.1747621,14
20675,0.548387097,1.225806452,0,0.551,0.13775,682.211119,13
20676,0.5,1.3125,0,0.514,0.1285,682.247451,12
5606,0.361111111,1.166666667,0,0.499,0.12475,682.2625817,16
20677,0.454545455,1.393939394,0,0.478,0.1195,682.283784,11
20678,0.411764706,1.470588235,0,0.442,0.1105,682.3201315,10
5010,0.289473684,1.315789474,0,0.427,0.10675,682.3353205,14
16692,0.371428571,1.542857143,0,0.405,0.10125,682.3565041,9
18012,0.655172414,1.103448276,0,0.61,0.305,684.1537369,14
20681,0.6,1.2,0,0.574,0.287,684.1901536,13
4447,0.441176471,1.058823529,0,0.559,0.2795,684.2052485,17
20682,0.548387097,1.290322581,0,0.537,0.2685,684.2265331,12
12036,0.4,1.142857143,0,0.522,0.261,684.2416773,16
20683,0.5,1.375,0,0.501,0.2505,684.2629182,11
19262,0.361111111,1.222222222,0,0.486,0.243,684.2780754,15
20684,0.454545455,1.454545455,0,0.465,0.2325,684.2993278,10
14956,0.324324324,1.297297297,0,0.45,0.225,684.3143704,14
9713,0.714285714,1.071428571,0,0.633,0.045214286,686.1331727,14
18450,0.655172414,1.172413793,0,0.597,0.042642857,686.1692843,13
4840,0.484848485,1.03030303,0,0.582,0.041571429,686.1846872,17
20685,0.6,1.266666667,0,0.56,0.04,686.2057946,12
19005,0.441176471,1.117647059,0,0.545,0.038928571,686.2209358,16
20686,0.548387097,1.35483871,0,0.524,0.037428571,686.2422672,11
20687,0.4,1.2,0,0.509,0.036357143,686.2574681,15
20688,0.5,1.4375,0,0.488,0.034857143,686.2787316,10
20689,0.361111111,1.277777778,0,0.472,0.033714286,686.2939203,14
17848,0.454545455,1.515151515,0,0.451,0.032214286,686.3152439,9
20690,0.324324324,1.351351351,0,0.436,0.031142857,686.3303087,13
12856,0.411764706,1.588235294,0,0.415,0.029642857,686.3514417,8
10909,0.289473684,1.421052632,0,0.4,0.028571429,686.3666705,12
10434,0.714285714,1.142857143,0,0.619,0.051583333,688.1491091,13
4631,0.53125,1,0,0.605,0.050416667,688.1638039,17
18493,0.655172414,1.24137931,0,0.583,0.048583333,688.1853504,12
18806,0.484848485,1.090909091,0,0.568,0.047333333,688.2004251,16
20691,0.6,1.333333333,0,0.547,0.045583333,688.2218528,11
20692,0.441176471,1.176470588,0,0.532,0.044333333,688.2369306,15
19264,0.548387097,1.419354839,0,0.51,0.0425,688.2583313,10
20693,0.4,1.257142857,0,0.495,0.04125,688.2734036,14
17234,0.5,1.5,0,0.474,0.0395,688.2947928,9
20694,0.361111111,1.333333333,0,0.459,0.03825,688.3098204,13
13006,0.454545455,1.575757576,0,0.437,0.036416667,688.3312049,8
18807,0.324324324,1.405405405,0,0.422,0.035166667,688.3461796,12
10170,0.289473684,1.473684211,0,0.386,0.032166667,688.3821738,11
10249,0.714285714,1.214285714,0,0.606,0.0606,690.16482,12
18451,0.53125,1.0625,0,0.591,0.0591,690.1798207,16
20695,0.484848485,1.151515152,0,0.554,0.0554,690.2163125,15
17789,0.6,1.4,0,0.533,0.0533,690.2377213,10
20696,0.441176471,1.235294118,0,0.518,0.0518,690.2527748,14
16666,0.548387097,1.483870968,0,0.497,0.0497,690.2735256,9
20697,0.4,1.314285714,0,0.482,0.0482,690.2891878,13
20698,0.361111111,1.388888889,0,0.445,0.0445,690.3255615,12
17803,0.324324324,1.459459459,0,0.409,0.0409,690.3618629,11
11628,0.580645161,1.032258065,0,0.614,0.07675,692.1590008,16
20699,0.53125,1.125,0,0.577,0.072125,692.1955607,15
20700,0.484848485,1.212121212,0,0.541,0.067625,692.2319886,14
20701,0.441176471,1.294117647,0,0.505,0.063125,692.2683483,13
20702,0.4,1.371428571,0,0.468,0.0585,692.3046838,12
20703,0.361111111,1.444444444,0,0.432,0.054,692.340988,11
10489,0.324324324,1.513513514,0,0.396,0.0495,692.3772446,10
4449,0.633333333,1,0,0.637,0.106166667,694.138336,16
19007,0.580645161,1.096774194,0,0.6,0.1,694.1746852,15
20707,0.53125,1.1875,0,0.564,0.094,694.2110511,14
20708,0.484848485,1.272727273,0,0.528,0.088,694.2473605,13
20709,0.441176471,1.352941176,0,0.492,0.082,694.2836598,12
20710,0.4,1.428571429,0,0.455,0.075833333,694.319965,11
17589,0.361111111,1.5,0,0.419,0.069833333,694.3563277,10
14037,0.633333333,1.066666667,0,0.624,0.156,696.1537621,15
20713,0.580645161,1.161290323,0,0.587,0.14675,696.1901945,14
20714,0.53125,1.25,0,0.551,0.13775,696.2265249,13
20715,0.484848485,1.333333333,0,0.515,0.12875,696.2628417,12
5498,0.351351351,1.189189189,0,0.499,0.12475,696.2781818,16
20716,0.441176471,1.411764706,0,0.478,0.1195,696.2991938,11
5297,0.315789474,1.263157895,0,0.463,0.11575,696.3145171,15
20717,0.4,1.485714286,0,0.442,0.1105,696.335534,10
9357,0.361111111,1.555555556,0,0.405,0.10125,696.37209,9
18305,0.633333333,1.133333333,0,0.61,0.305,698.1694113,14
20719,0.580645161,1.225806452,0,0.574,0.287,698.2058786,13
4778,0.428571429,1.085714286,0,0.559,0.2795,698.2207829,17
20720,0.53125,1.3125,0,0.537,0.2685,698.2422071,12
14858,0.388888889,1.166666667,0,0.522,0.261,698.2574103,16
9358,0.655172414,1.586206897,0,0.516,0.258,698.263828,7
20721,0.484848485,1.393939394,0,0.501,0.2505,698.2785492,11
18809,0.351351351,1.243243243,0,0.486,0.243,698.2937103,15
20722,0.441176471,1.470588235,0,0.465,0.2325,698.3149337,10
11854,0.315789474,1.315789474,0,0.45,0.225,698.3300247,14
16618,0.4,1.542857143,0,0.429,0.2145,698.3510502,9
10573,0.689655172,1.103448276,0,0.633,0.045214286,700.1489016,14
18696,0.633333333,1.2,0,0.597,0.042642857,700.1851612,13
10688,0.470588235,1.058823529,0,0.582,0.041571429,700.1999675,17
20723,0.580645161,1.290322581,0,0.56,0.04,700.2215685,12
18697,0.428571429,1.142857143,0,0.545,0.038928571,700.2366241,16
20724,0.53125,1.375,0,0.524,0.037428571,700.257876,11
20725,0.388888889,1.222222222,0,0.509,0.036357143,700.2730288,15
20726,0.484848485,1.454545455,0,0.488,0.034857143,700.2942553,10
20727,0.351351351,1.297297297,0,0.473,0.033785714,700.3093133,14
16742,0.441176471,1.529411765,0,0.451,0.032214286,700.3305493,9
14599,0.315789474,1.368421053,0,0.436,0.031142857,700.3457359,13
9359,0.4,1.6,0,0.415,0.029642857,700.367184,8
10318,0.689655172,1.172413793,0,0.62,0.051666667,702.1644842,13
